1.596	0.9407554980595084
3.065	0.9472146118721461
4.325	0.9465786802030457
5.766	0.9477560975609756
7.236	0.9393218390804597
8.418	0.948649765258216
9.846	0.9448073959938367
19.129	0.9254822733718774
29.887	0.6418310442144873
31.36	0.866023346303502
32.775	0.8629049429657795
34.407	0.9084974545454545
36.096	0.8339610894941634
38.053	0.8022353597322923
41.536	0.8018055307760927
45.778	0.7105777346592287
57.035	0.6921679047704287
58.48	0.9086938159879336
60.006	0.9068348183687457
73.123	0.5699113133338475
75.013	0.795313997477932
76.807	0.769345521023766
78.76	0.733864577504197
83.008	0.6629067245119307
89.636	0.4477797822706065
91.813	0.6185354093420392
93.606	0.8798113663845223
96.352	0.8568175858079445
98.137	0.7362732174955063
100.053	0.7373110698824985
108.734	0.8159075198505371
121.838	0.5877626048803017
124.573	0.4512144257154057
127.602	0.45150276243093923
129.965	0.6669567642956764
131.897	0.6998424507658644
133.567	0.7037967914438502
138.974	0.5454497454271167
144.033	0.6140426049908704
148.484	0.7268465116279069
150.605	0.6149319480519481
152.902	0.6110693723454459
154.961	0.6172582359192348
157.826	0.5018187113214416
165.372	0.43391734638390433
175.902	0.3078698328935796
179.744	0.30952616769836805
182.849	0.3304387861876526
185.452	0.3944488361879666
