203.429999828	1.35710134529
204.349999905	1.48742787879
205.75	1.19444885496
206.839999914	1.42310843373
208.149999857	1.2581416804
209.189999819	1.30551578947
210.599999905	1.12606520091
211.859999895	1.135166236
213.109999895	1.23646511628
213.929999828	1.44056908345
214.960000038	1.69085957447
215.919999838	1.06621965318
216.929999828	1.30291749175
217.970000029	1.54874893617
219.49000001	1.12284195804
221.24000001	0.857240048251
222.929999828	0.891878940731
224.399999857	0.639351824818
225.75999999	1.29330787589
227.199999809	1.17341877794
228.279999971	1.31187005076
229.159999847	1.53575696203
230.449999809	1.22497315436
231.939999819	0.991701578192
233.299999952	1.3390783848
234.449999809	1.30577946768
235.919999838	0.992685548293
237.179999828	1.22328828058
238.429999828	1.21742237641
239.720000029	1.22996
240.730000019	1.35274479737
242.099999905	1.29259201253
243.279999971	1.29913204063
244.679999828	1.09367406274
246.230000019	0.957611034483
247.629999876	1.06788888889
249.019999981	1.15974292272
250.569999933	0.949104395604
252.079999924	0.928483641536
254.029999971	0.787367965368
257.149999857	0.495576705491
259.909999847	0.495568627451
262.079999924	0.662594126143
264.899999857	0.50810866373
268.129999876	0.415304792332
271.589999914	0.481577565632
274.74000001	0.464798948752
276.480000019	0.664319806178
277.089999914	0.885669902913
280.109999895	0.66420134704
281.960000038	0.788994854202
283.75	0.874475400119
284.409999847	0.883222816399
284.949999809	0.776107623318
286.079999924	0.630570048309
290.909999847	0.590492340577
293.819999933	0.622710685126
295.669999838	0.616693854107
297.75999999	0.824374622356
299.339999914	0.889579445571
301.869999886	0.75999012752
303.25999999	0.844762934363
304.909999847	0.775082474227
307.269999981	0.686564466105
309.089999914	0.891582708934
310.710000038	0.989645519948
311.730000019	1.32662486486
