2884.81660429	750	4.0	2.908068769731001	450283	2908.06876973	-11.754695709843302
2885.87966476	300	6.9369395329346295	0.0	155580	1063.06046707	-0.15000000000000002
2886.8500893	300	9.966514994013732	0.0	139857	970.424538921	0.3
2892.26463925	1200	8.551965040871291	0.0	617681	5414.54995314	0.29999999999999993
2897.0214496	750	7.795154695945252	0.0	411561	4756.81034493	0.3
2900.96135522	750	7.855249072644973	0.0	318564	3939.9056233	0.75
2905.3141696	750	7.502434696846525	0.0	352642	4352.8143758	0.75
2909.86169223	750	6.954912069577649	0.0	437162	4547.52262727	0.75
2912.13940863	300	8.677195661682841	0.0	150710	2277.71640789	-0.15000000000000002
2917.2641724	750	7.55243189292389	0.0	362795	5124.76376876	0.3
2923.16151226	750	5.655092039446573	0.0	353220	5897.33985348	0.75
2925.91480133	300	6.901802961991604	0.0	156148	2753.28907745	-0.15000000000000002
2928.72764479	300	8.088959509289381	0.0	160746	2812.8434527	0.3
2935.02946907	750	5.78713522420304	0.0	434409	6301.82428509	0.3
2937.11534996	300	7.701254330965039	0.0	140051	2085.88089324	-0.15000000000000002
2942.5468173	750	6.269786992871569	0.0	366214	5431.46733809	0.3
2945.01894535	300	7.79765894978733	0.0	143509	2472.12804308	-0.15000000000000002
2950.85236121	750	5.964243083187405	0.0	372963	5833.4158666	0.3
2953.35238856	300	7.464215735185398	0.0	165384	2500.027348	-0.15000000000000002
2958.93582821	750	5.880776088330629	0.0	350713	5583.43964685	0.3
2961.51705695	300	7.299547346476945	0.0	157671	2581.22874185	-0.15000000000000002
2964.89379242	750	7.9228118709764495	0.0	399894	3376.7354755	0.3
2967.86732294	750	8.949281353363503	0.0	401853	2973.53051761	0.75
2971.26305974	750	9.55354455422606	0.0	343800	3395.73679914	0.75
2980.1656462	1200	4.650958090546892	0.0	587236	8902.58646368	0.75
2982.55839834	300	6.258205951635374	0.0	153938	2392.75213891	-0.6000000000000001
2985.36976291	300	7.446841386575248	0.0	181901	2811.36456506	0.3
2989.49139917	750	7.325205121303418	0.0	277716	4121.63626527	0.3
2995.31700924	750	5.499595054989045	0.0	400396	5825.61006631	0.75
2997.71819527	300	7.0984090237909125	0.0	149029	2401.1860312	-0.15000000000000002
3003.75198965	750	5.0646146462647605	0.0	358218	6033.79437753	0.3
3006.26902813	300	6.547576166824104	0.0	157488	2517.03847944	-0.15000000000000002
3008.57550591	300	8.241098381466482	0.0	143881	2306.47778536	0.3
3014.95608642	750	5.860517872485483	0.0	412837	6380.58050898	0.3
3018.16959117	300	6.647013121724514	0.0	179328	3213.50475076	-0.15000000000000002
3020.93064893	300	7.885955361244279	0.0	159914	2761.05776048	0.3
3026.10808793	750	6.708516361366384	0.0	321064	5177.43899988	0.3
3028.27968111	300	8.536923183484916	0.0	124011	2171.59317788	-0.15000000000000002
3036.44646698	750	4.370137312990051	0.0	378327	8166.78587049	0.3
3039.73254294	300	5.084061353565016	0.0	149991	3286.07595943	-0.15000000000000002
3042.97537703	300	5.841227266425097	0.0	147968	3242.83408714	0.3
3046.05748141	300	6.759122886549763	0.0	161857	3082.10437988	0.3
3047.44656551	300	9.37003878884718	0.0	145210	1389.0840977	0.3
3052.46509575	1200	8.351508541122461	0.0	634861	5018.53024772	0.29999999999999993
3057.61166742	750	7.204936872249386	0.0	398987	5146.57166887	0.3
3063.42521465	750	5.391389642396787	0.0	393804	5813.54722985	0.75
3065.12144518	300	7.695159113057609	0.0	137507	1696.23052934	-0.15000000000000002
3067.17531871	750	9.641285581743963	0.0	314107	2053.87353131	0.3

