27475.238279	750	4.0	1.0899392194212543	450283	1089.93921942	-3.9367386435113936
27478.5544492	2850	4.683829812859606	0.0	1431809	3316.17018714	0.75
27481.5884965	2850	5.649782543058025	0.0	1300868	3034.0472698	2.85
27485.1226484	2850	6.11563063202034	0.0	1520281	3534.15191104	2.85
27487.467213	1850	7.771066036688176	0.0	996749	2344.56459533	0.8500000000000001
27489.3671772	1850	9.871101747175377	0.0	801058	1899.96428951	1.85
27492.9344021	1200	10.303876869216648	0.0	561791	3567.22487796	0.5499999999999999
27497.5164487	1200	9.721830321304969	0.0	709534	4582.04654791	1.2
27499.9743163	750	11.26396265012602	0.0	374758	2457.86767118	0.3
27502.5573977	750	12.680881255048002	0.0	362795	2583.08139508	0.75
27510.2486491	750	8.989629847527835	0.0	353220	7691.25140752	0.75
27519.0585533	750	4.179725743189814	0.0	405134	8809.90410434	0.75
27522.2267712	750	5.0115078060665	0.0	386351	3168.21793712	0.75
27525.2368608	750	6.001418198609128	0.0	434409	3010.08960746	0.75
27528.6285889	750	6.609690063092446	0.0	337059	3391.72813552	0.75
27532.8963565	750	6.34192252566093	0.0	366214	4267.76753743	0.75
27535.9655437	300	7.272735246294928	0.0	143509	3069.18727937	-0.15000000000000002
27539.1827646	300	8.055514366287476	0.0	150616	3217.22088001	0.3
27541.3846146	300	9.853664423386778	0.0	165384	2201.8499429	0.3
27542.1923247	300	13.045954331712995	0.0	140881	807.710091674	0.3
27552.3380485	1200	6.900230538735408	0.0	601738	10145.723793	0.29999999999999993
27553.1849949	1200	10.053284124198868	0.0	616206	846.946414537	1.2
27554.0583661	1200	13.179912938212299	0.0	656471	873.371185987	1.2
27555.5454208	1200	15.692858193325483	0.0	536667	1487.05474489	1.2
27557.4668992	1200	17.771379829806612	0.0	587236	1921.47836352	1.2
27560.3877667	1850	18.850512271866595	0.0	905935	2920.86755794	1.2000000000000002
27566.3336802	1850	16.904598831441852	0.0	1076599	5945.91344042	1.85
27574.7177834	1850	12.52049561011578	0.0	758197	8384.10322133	1.85
27577.0021	750	14.236179023049006	0.0	400396	2284.31658707	-0.3500000000000001
27582.5051839	750	12.733095094436855	0.0	400508	5503.08392861	0.75
27588.0675649	750	11.170714123523554	0.0	358218	5562.38097091	0.75
27590.5578547	300	12.680424259956693	0.0	157488	2490.28986357	-0.15000000000000002
27591.9793137	300	15.258965246565266	0.0	143881	1421.45901339	0.3
27603.560601	300	7.67767802820179	0.0	163444	11581.2872184	0.3
27612.4081149	300	4.0	1.1698359186177623	179328	8847.51394682	-4.730294450056378
27613.5868463	750	6.8212686586009275	0.0	365161	1178.7313414	0.3
27615.1432139	1200	9.26490100097261	0.0	487812	1556.36765763	0.75
27617.4693317	1200	10.93878319277965	0.0	575591	2326.11780819	1.2
27622.7659806	750	9.642134352590569	0.0	378327	5296.64884019	0.3
27632.4702618	750	4.0	0.062146848255993974	390680	9704.28120085	0.4827685524992259
27635.3647634	750	5.105498355682437	0.0	345516	2894.50164432	0.75
27636.7664894	300	7.703772356253654	0.0	161857	1401.72599943	-0.15000000000000002
27639.5405264	300	8.929735341256553	0.0	145210	2774.037015	0.3
27642.8173786	300	9.652883153885295	0.0	172312	3276.85218737	0.3
27649.6035364	750	6.8667253896778595	0.0	398987	6786.15776421	0.3
27654.0803529	750	6.389908864281966	0.0	393804	4476.8165254	0.75
27659.0146759	1200	5.455585838755063	0.0	538612	4934.32302553	0.75
27660.0310186	1200	8.439243131164371	0.0	550906	1016.34270759	1.2

