39901.84276197927	750	4.0	1.1817029319013952	450283	1181.7029319013952	-4.331322607175999	0.2617533206939697	0.3810458515791961
39902.30606280978	300	7.536699169497486	0.0	155580	463.30083050251477	-0.15000000000000002	0.23889434337615967	0.3358077295722774
39904.506433764764	1850	9.336328214514607	0.0	877771	2200.370954982879	0.30000000000000004	0.44916877150535583	0.3989195540016705
39908.76238743456	2850	9.080374544720696	0.0	1520281	4255.953669793911	1.85	0.3971569240093231	0.3572127701459724
39913.29039060691	2850	8.552371372369572	0.0	1472558	4528.003172351124	2.85	0.4642752707004547	0.3252113445926293
39916.38895192688	2850	9.453810052403059	0.0	1224260	3098.5613199665154	2.85	0.2984486520290375	0.3951059454951274
39919.62070626747	2850	10.222055711810174	0.0	1388403	3231.7543405928827	2.85	0.2721814811229706	0.42961279035376493
39924.53196272038	2850	9.310799258908498	0.0	1638769	4911.256452901678	2.85	0.36257821321487427	0.33367612050309026
39928.60594911602	2850	9.236812863267303	0.0	1348011	4073.9863956411946	2.85	0.44312646985054016	0.3308825482191724
39932.83972246727	2850	9.003039512017386	0.0	1429765	4233.773351249919	2.85	0.3529430329799652	0.33770466233812363
39936.76010080355	2850	9.082661175742915	0.0	1354548	3920.3783362744707	2.85	0.4897405803203583	0.34551461206349404
39940.87018440485	2850	8.97257757443951	0.0	1519951	4110.083601303404	2.85	0.2291272133588791	0.36981023926568984
39944.506394418335	2850	9.33636756095063	0.0	1422919	3636.21001348888	2.85	0.2850431203842163	0.3913192567870232
39948.207638476844	2850	9.635123502444461	0.0	1578343	3701.2440585061677	2.85	0.432544082403183	0.42643580781242063
39951.091597321545	2850	10.751164657740548	0.0	1231445	2883.9588447039127	2.85	0.4894712269306183	0.42699811831969076
39954.462285069145	2850	11.380476910146038	0.0	1471065	3370.6877475945093	2.85	0.26499050855636597	0.43642873803716326
39957.742636292205	2850	12.100125687085201	0.0	1491626	3280.351223060838	2.85	0.2957616150379181	0.45471533338073167
39960.771900638094	2850	13.070861341189993	0.0	1358801	3029.2643458952084	2.85	0.4089556932449341	0.44855808039375544
39964.25657574863	2850	13.586186230655564	0.0	1537156	3484.675110534431	2.85	0.25513163208961487	0.4411188851876215
39967.387144204265	2850	14.455617775019647	0.0	1336050	3130.5684556359165	2.85	0.3694625496864319	0.42677552621305204
39970.68847089617	2850	15.154291083106703	0.0	1415116	3301.326691912945	2.85	0.3635469079017639	0.4286507007823617
39974.09549211289	2850	15.74726986639235	0.0	1468126	3407.0212167143522	2.85	0.5334495306015015	0.43091190415768077
39977.56456146503	2850	16.27820051425578	0.0	1505760	3469.0693521365683	2.85	0.35153549909591675	0.4340530116737551
39980.60803057356	2850	17.234731405722197	0.0	1323990	3043.469108533585	2.85	0.49130091071128845	0.4350265939245658
39983.758748856366	2850	18.084013122921156	0.0	1383735	3150.7182828010395	2.85	0.26738691329956055	0.43918080761249056
39987.10855586184	2850	18.734206117439612	0.0	1480464	3349.8070054815444	2.85	0.44377827644348145	0.4419550134014897
39990.7369272527	2850	19.105834726584323	0.0	1547572	3628.371390855289	2.85	0.3757719099521637	0.4265197338674866
39995.32230079106	4300	18.520461188231156	0.0	1972048	4585.3735383531675	2.8499999999999996	0.2808259129524231	0.4300735771045294
40000.17961891266	4300	17.663143066629846	0.0	2134614	4857.318121601309	4.3	0.22051651775836945	0.4394634954023318
40005.078187930456	4300	16.764574048835232	0.0	2164140	4898.569017794615	4.3	0.32079964876174927	0.44179024366881686
40009.82355277647	4300	16.01920920282079	0.0	2113193	4745.364846014441	4.3	0.4128255248069763	0.44531728719970565
40014.61800663142	4300	15.22475534787395	0.0	2147852	4794.45385494684	4.3	0.5062834024429321	0.44798679161003524
40019.82349659004	4300	14.019265389255875	0.0	2191074	5205.489958618076	4.3	0.36220282316207886	0.4209159978058384
40025.29907016994	4300	12.54369180935375	0.0	2286761	5475.573579902125	4.3	0.4044674336910248	0.4176294897019493
40030.80621842968	4300	11.036543549615399	0.0	2307787	5507.148259738352	4.3	0.30707216262817383	0.419053000056629
40036.581604857616	4300	9.26115712167509	0.0	2143948	5775.386427940308	4.3	0.16726385056972504	0.3712215670328058
40040.60817343646	2850	9.234588542825783	0.0	1139291	4026.5685788493092	1.4000000000000001	0.2537706792354584	0.2829433989984545
40046.124328461854	2850	7.718433517432394	0.0	1499009	5516.155025393388	2.85	0.3380413055419922	0.271748889053947
40049.21652844375	1850	8.626233535536326	0.0	908665	3092.199981896069	0.8500000000000001	0.35019156336784363	0.2938571260979138
40052.29375867948	1850	9.54900329981176	0.0	930577	3077.230235724565	1.85	0.2562524080276489	0.30240733670059183
40055.865828674854	1850	9.976933304436796	0.0	858450	3572.069995374964	1.85	0.29588377475738525	0.24032283832945653
40060.441623133	1850	9.40113884628427	0.0	1025005	4575.794458152524	1.85	0.20142057538032532	0.22400590965658138
40063.826261648894	1850	10.016500330395193	0.0	886255	3384.638515889078	1.85	0.1661740392446518	0.2618462786615185
40066.847841605886	1850	10.994920373405419	0.0	973972	3021.579956989773	1.85	0.2480994462966919	0.32233864860895906
40070.25604955951	1850	11.58671241978368	0.0	958994	3408.2079536217393	1.85	0.24020376801490784	0.2813777835888573
40075.157099569944	1850	10.685662409349943	0.0	982064	4901.050010433737	1.85	0.15514065325260162	0.20037828585901096
40078.31756265393	1850	11.525199325368723	0.0	830730	3160.46308398122	1.85	0.31028690934181213	0.26285072089927203
40081.59805810272	2850	12.244703876579042	0.0	1364537	3280.495448789682	1.85	0.22140401601791382	0.415954547506974

